student_id,enrollment_date,course_id,age,total_modules,modules_completed,completed,last_session_date,dropout_type,max_gap_days,total_time_min,quizzes_taken,quiz_completion_pct,avg_quiz_score
S01426,2026-04-15,COURSE_101,28,10,1,0,2026-04-17,explicit_dropout,0.0,11.0,1.0,10.0,52.0
S01427,2026-04-01,COURSE_101,42,10,10,1,2026-04-24,completer,3.0,849.0,10.0,100.0,71.7
S01428,2026-01-03,COURSE_101,21,10,2,0,2026-01-07,explicit_dropout,2.0,23.0,2.0,20.0,66.0
S01429,2026-04-15,COURSE_101,44,10,7,0,2026-06-03,silent_dropout,9.0,463.0,7.0,70.0,72.85714285714286
S01430,2026-01-29,COURSE_101,23,10,2,0,2026-01-31,explicit_dropout,1.0,26.0,2.0,20.0,67.5
S01431,2026-02-09,COURSE_101,23,10,10,1,2026-03-03,completer,3.0,890.0,10.0,100.0,69.9
S01432,2026-04-07,COURSE_101,37,10,10,1,2026-05-02,completer,3.0,909.0,10.0,100.0,74.5
S01433,2026-05-18,COURSE_101,23,10,10,1,2026-06-07,completer,2.0,881.0,10.0,100.0,86.7
S01434,2026-05-04,COURSE_101,37,10,8,0,2026-06-27,silent_dropout,14.0,383.0,8.0,80.0,58.25
S01435,2026-03-31,COURSE_101,23,10,10,1,2026-04-22,completer,3.0,842.0,10.0,100.0,71.3
S01436,2026-05-03,COURSE_101,23,10,10,1,2026-05-20,completer,2.0,1007.0,10.0,100.0,82.8
S01437,2026-04-06,COURSE_101,39,10,10,1,2026-04-21,completer,3.0,654.0,10.0,100.0,76.4
S01438,2026-01-03,COURSE_101,43,10,7,0,2026-02-28,silent_dropout,12.0,558.0,7.0,70.0,61.714285714285715
S01439,2026-03-23,COURSE_101,38,10,10,1,2026-04-13,completer,2.0,1075.0,10.0,100.0,89.9
S01440,2026-02-22,COURSE_101,42,10,7,0,2026-04-25,silent_dropout,10.0,628.0,7.0,70.0,77.57142857142857
S01441,2026-04-30,COURSE_101,43,10,2,0,2026-05-03,explicit_dropout,1.0,11.0,2.0,20.0,57.0
S01442,2026-01-22,COURSE_101,28,10,10,1,2026-02-13,completer,3.0,923.0,10.0,100.0,91.8
S01443,2026-05-21,COURSE_101,36,10,6,0,2026-07-11,silent_dropout,10.0,428.0,6.0,60.0,76.33333333333333
S01444,2026-04-29,COURSE_101,24,10,10,1,2026-05-18,completer,3.0,924.0,10.0,100.0,88.7
S01445,2026-05-01,COURSE_101,34,10,0,0,2026-05-01,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01446,2026-04-18,COURSE_101,28,10,10,1,2026-05-06,completer,3.0,967.0,10.0,100.0,84.5
S01447,2026-02-09,COURSE_101,30,10,5,0,2026-03-22,silent_dropout,13.0,324.0,5.0,50.0,70.8
S01448,2026-04-07,COURSE_101,34,10,3,0,2026-05-02,silent_dropout,9.0,300.0,3.0,30.0,72.66666666666667
S01449,2026-05-16,COURSE_101,30,10,0,0,2026-05-16,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01450,2026-01-12,COURSE_101,34,10,8,0,2026-03-26,silent_dropout,17.0,446.0,8.0,80.0,64.875
S01451,2026-02-20,COURSE_101,38,10,10,1,2026-03-15,completer,3.0,754.0,10.0,100.0,78.9
S01452,2026-02-17,COURSE_101,41,10,7,0,2026-04-12,silent_dropout,10.0,347.0,7.0,70.0,70.28571428571429
S01453,2026-04-21,COURSE_101,35,10,1,0,2026-04-22,explicit_dropout,0.0,7.0,1.0,10.0,51.0
S01454,2026-03-01,COURSE_101,21,10,8,0,2026-05-06,silent_dropout,13.0,403.0,8.0,80.0,64.5
S01455,2026-01-03,COURSE_101,40,10,10,1,2026-01-22,completer,3.0,862.0,10.0,100.0,86.2
S01456,2026-05-19,COURSE_101,23,10,2,0,2026-05-23,explicit_dropout,2.0,33.0,2.0,20.0,55.5
S01457,2026-01-31,COURSE_101,31,10,4,0,2026-03-06,silent_dropout,10.0,253.0,4.0,40.0,70.0
S01458,2026-04-14,COURSE_101,43,10,4,0,2026-05-12,silent_dropout,10.0,188.0,4.0,40.0,79.5
S01459,2026-02-14,COURSE_101,21,10,10,1,2026-03-03,completer,2.0,856.0,10.0,100.0,72.9
S01460,2026-04-14,COURSE_101,22,10,7,0,2026-06-03,silent_dropout,10.0,345.0,7.0,70.0,65.42857142857143
S01461,2026-04-03,COURSE_101,26,10,10,1,2026-04-20,completer,2.0,974.0,10.0,100.0,75.6
S01462,2026-03-29,COURSE_101,40,10,6,0,2026-05-23,silent_dropout,12.0,354.0,6.0,60.0,65.83333333333333
S01463,2026-05-25,COURSE_101,38,10,10,1,2026-06-13,completer,3.0,751.0,10.0,100.0,86.6
S01464,2026-05-07,COURSE_101,42,10,7,0,2026-07-01,silent_dropout,10.0,589.0,7.0,70.0,77.14285714285714
S01465,2026-02-19,COURSE_101,29,10,1,0,2026-02-21,explicit_dropout,0.0,10.0,1.0,10.0,56.0
S01466,2026-02-28,COURSE_101,35,10,10,1,2026-03-22,completer,2.0,1069.0,10.0,100.0,80.6
S01467,2026-05-30,COURSE_101,43,10,0,0,2026-05-30,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01468,2026-05-25,COURSE_101,40,10,10,1,2026-06-10,completer,1.0,1049.0,10.0,100.0,86.5
S01469,2026-05-19,COURSE_101,24,10,0,0,2026-05-19,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01470,2026-04-03,COURSE_101,40,10,7,0,2026-05-24,silent_dropout,9.0,319.0,7.0,70.0,62.42857142857143
S01471,2026-03-24,COURSE_101,22,10,3,0,2026-04-21,silent_dropout,11.0,295.0,3.0,30.0,82.0
S01472,2026-04-27,COURSE_101,21,10,6,0,2026-06-18,silent_dropout,14.0,360.0,6.0,60.0,77.83333333333333
S01473,2026-01-04,COURSE_101,44,10,0,0,2026-01-04,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01474,2026-01-03,COURSE_101,26,10,10,1,2026-01-24,completer,3.0,827.0,10.0,100.0,74.8
S01475,2026-04-09,COURSE_101,24,10,10,1,2026-05-05,completer,3.0,1059.0,10.0,100.0,66.5
S01476,2026-05-29,COURSE_101,34,10,2,0,2026-06-14,silent_dropout,7.0,190.0,2.0,20.0,81.5
S01477,2026-01-02,COURSE_101,33,10,7,0,2026-02-27,silent_dropout,11.0,463.0,7.0,70.0,60.0
S01478,2026-02-21,COURSE_101,21,10,3,0,2026-03-23,silent_dropout,11.0,214.0,3.0,30.0,74.66666666666667
S01479,2026-03-20,COURSE_101,20,10,4,0,2026-04-29,silent_dropout,13.0,218.0,4.0,40.0,60.75
S01480,2026-05-18,COURSE_101,40,10,10,1,2026-06-08,completer,3.0,720.0,10.0,100.0,71.2
S01481,2026-02-17,COURSE_101,44,10,3,0,2026-03-08,silent_dropout,5.0,186.0,3.0,30.0,80.33333333333333
S01482,2026-05-03,COURSE_101,29,10,10,1,2026-05-23,completer,3.0,977.0,10.0,100.0,86.3
S01483,2026-04-05,COURSE_101,18,10,10,1,2026-04-26,completer,2.0,1092.0,10.0,100.0,73.4
S01484,2026-05-26,COURSE_101,31,10,10,1,2026-06-14,completer,3.0,759.0,10.0,100.0,69.3
S01485,2026-01-19,COURSE_101,29,10,10,1,2026-02-07,completer,3.0,1019.0,10.0,100.0,80.2
S01486,2026-04-11,COURSE_101,44,10,10,1,2026-05-04,completer,3.0,930.0,10.0,100.0,80.4
S01487,2026-04-05,COURSE_101,27,10,10,1,2026-04-28,completer,3.0,852.0,10.0,100.0,68.2
S01488,2026-03-14,COURSE_101,21,10,8,0,2026-05-14,silent_dropout,14.0,433.0,8.0,80.0,69.25
S01489,2026-01-03,COURSE_101,38,10,10,1,2026-01-26,completer,3.0,784.0,10.0,100.0,78.1
S01490,2026-03-03,COURSE_101,27,10,10,1,2026-03-22,completer,2.0,1019.0,10.0,100.0,84.5
S01491,2026-05-26,COURSE_101,44,10,10,1,2026-06-17,completer,3.0,911.0,10.0,100.0,85.2
S01492,2026-04-27,COURSE_101,25,10,10,1,2026-05-19,completer,3.0,918.0,10.0,100.0,74.4
S01493,2026-05-03,COURSE_101,31,10,10,1,2026-05-26,completer,2.0,1096.0,10.0,100.0,83.2
S01494,2026-05-21,COURSE_101,32,10,10,1,2026-06-11,completer,3.0,893.0,10.0,100.0,70.9
S01495,2026-01-26,COURSE_101,29,10,8,0,2026-04-02,silent_dropout,12.0,355.0,8.0,80.0,65.625
S01496,2026-01-31,COURSE_101,29,10,4,0,2026-03-08,silent_dropout,11.0,242.0,4.0,40.0,60.5
S01497,2026-01-08,COURSE_101,19,10,4,0,2026-02-07,silent_dropout,8.0,304.0,4.0,40.0,56.5
S01498,2026-04-25,COURSE_101,31,10,10,1,2026-05-21,completer,2.0,1222.0,10.0,100.0,79.7
S01499,2026-05-12,COURSE_101,20,10,10,1,2026-06-01,completer,3.0,641.0,10.0,100.0,67.0
S01500,2026-04-17,COURSE_101,20,10,1,0,2026-04-18,explicit_dropout,0.0,18.0,1.0,10.0,61.0
